odooVersionKey,sourcePdmVersionKey,odooProductId,sourceDocumentId,revision,defaultCode,lifecycleState,isCurrent,effectiveDate,standardPrice
ODOO-VER-002199-001,2199-1,ODOO-PROD-002199,2199,1,COPY OF PART1,draft,FALSE,2025-11-27,75.10
ODOO-VER-002199-002,2199-2,ODOO-PROD-002199,2199,2,COPY OF PART1,draft,TRUE,2025-11-30,75.20
ODOO-VER-002200-001,2200-1,ODOO-PROD-002200,2200,1,COPY OF 210876,draft,FALSE,2024-01-04,76.10
ODOO-VER-002200-002,2200-2,ODOO-PROD-002200,2200,2,COPY OF 210876,draft,FALSE,2024-01-07,76.20
ODOO-VER-002200-003,2200-3,ODOO-PROD-002200,2200,3,COPY OF 210876,draft,FALSE,2024-01-10,76.30
ODOO-VER-002200-004,2200-4,ODOO-PROD-002200,2200,4,COPY OF 210876,draft,FALSE,2024-01-13,76.40
ODOO-VER-002200-005,2200-5,ODOO-PROD-002200,2200,5,COPY OF 210876,draft,FALSE,2024-01-16,76.50
ODOO-VER-002200-006,2200-6,ODOO-PROD-002200,2200,6,COPY OF 210876,draft,TRUE,2024-01-19,76.60
ODOO-VER-003197-001,3197-1,ODOO-PROD-003197,3197,1,223735,in_review,FALSE,2025-11-13,103.10
ODOO-VER-003197-002,3197-2,ODOO-PROD-003197,3197,2,223735,in_review,FALSE,2025-11-16,103.20
ODOO-VER-003197-003,3197-3,ODOO-PROD-003197,3197,3,223735,in_review,FALSE,2025-11-19,103.30
ODOO-VER-003197-004,3197-4,ODOO-PROD-003197,3197,4,223735,in_review,FALSE,2025-11-22,103.40
ODOO-VER-003197-005,3197-5,ODOO-PROD-003197,3197,5,223735,in_review,FALSE,2025-11-25,103.50
ODOO-VER-003197-006,3197-6,ODOO-PROD-003197,3197,6,223735,in_review,TRUE,2025-11-28,103.60
